filename,transcription
train_sample_4458.wav,I feel pain in my right shoulder after the tennis match.
train_sample_4459.wav,I'm not feeling good I get infection wound
train_sample_4460.wav,I feel dizzy whenever I stand up.
train_sample_4461.wav,I feel a sharp pain in my stomach
train_sample_4462.wav,My son squeezed a pimple and it broke open only to scab over and now looks like it is infected.
train_sample_4463.wav,I could not exercise because of my knee pain
train_sample_4464.wav,The severe pain in the stomach I feel
train_sample_4465.wav,"My stomach aches when I eat hot food, why?"
train_sample_4466.wav,"My heart hurts while I'm sad, why?"
train_sample_4467.wav,my back hurts me a lot
train_sample_4468.wav,I have a rash and it itches very bad.
train_sample_4469.wav,I have shooting pain in my kneecap after working out.
train_sample_4470.wav,"I used to be out of breath after going up a dozen of stairs, but now I struggle to breath even when I sit down."
train_sample_4471.wav,I have a blurry vision after my head was hit yesterday.
train_sample_4472.wav,My heart feels like it's going to explode.
train_sample_4473.wav,I was kicked in the head playing soccer last night.
train_sample_4474.wav,"I couldn't stop shaking or unclench my jaw, that's how cold I was."
train_sample_4475.wav,Every time I comb my hair there are so many hair in my comb.
train_sample_4476.wav,My back got injured while i was lifting at the gym
train_sample_4477.wav,My shoulder hurts me so much
train_sample_4478.wav,i feel sad
train_sample_4479.wav,It itches inside my ears.
train_sample_4480.wav,I feel a great amount of pressure of my head.
train_sample_4481.wav,My back got injured while i was lifting at the gym
train_sample_4482.wav,I feel hurts in my heart
train_sample_4483.wav,I have a neck pain when I sit in-front of my laptop.
train_sample_4484.wav,"It started as a tinnitus, but today the pain is throbbing and unbearable."
train_sample_4485.wav,I can't do anything I feel a weak in my body
train_sample_4486.wav,It is like I have a needle pushing through my heart.
train_sample_4487.wav,I feel great pressure in my chest
train_sample_4488.wav,i was watching tv and suddenly have blurry vision
train_sample_4489.wav,There is pain in the muscles I do not know caused
train_sample_4490.wav,I wake up at night feeling cold
train_sample_4491.wav,Hearing any loud sounds makes my ear aches
train_sample_4492.wav,What helps cuts heal faster?
train_sample_4493.wav,My body feels weak and i think that my face is fade and i can't sleep well
train_sample_4494.wav,I have some terrible problems when i'm breathing during the night.
train_sample_4495.wav,I had a sharp pain in my stomach
train_sample_4496.wav,my ear hurts me badly
train_sample_4497.wav,I have pain in my chest that saddens me.
train_sample_4498.wav,"My stomach aches when I eat hot food, why?"
train_sample_4499.wav,My throught is so sore.
train_sample_4500.wav,My shoulder hurts when I try to reach something above my head.
train_sample_4501.wav,I cut myself and I'm bleeding.
train_sample_4502.wav,I have a skin rash after eating an ice-cream.
train_sample_4503.wav,There is a sharp pain in my calve.
train_sample_4504.wav,"My hair is falling without a reason, I can see a lot of hair on my working desk."
train_sample_4505.wav,glass broken and wound my leg badly the wound is so wide
train_sample_4506.wav,I'm not good i feel dizzy
train_sample_4507.wav,severe pain in the upper left side of chest and may have pain to back
train_sample_4508.wav,I had an accident and my wound was open when I arrived to hospital
train_sample_4509.wav,I've got a hard time to breath- am I having a heart attack?
train_sample_4510.wav,I feel pain inside and I can not identify it
train_sample_4511.wav,When my grand father died I felt a hard emotional pain
train_sample_4512.wav,I have a pain in my joint
train_sample_4513.wav,I can hardly move my neck.  It hurts.
train_sample_4514.wav,My stomach feels full and upset  and bloating after big meals.
train_sample_4515.wav,I have an ear ache that won't go away.  I don't have a cold or headache or any other symptoms.  Just an earache.
train_sample_4516.wav,I hit myself and the would doesn't want to heal
train_sample_4517.wav,My heart feels like it's going to explode.
train_sample_4518.wav,"i was playing basketball yesterday, i have sprained ankle"
train_sample_4519.wav,i have a problem in my back i cannot extend it
train_sample_4520.wav,when i was washing my hair it was falling out heavily
train_sample_4521.wav,i feel pain in my body
train_sample_4522.wav,I feel pain in my head with a vertigo
train_sample_4523.wav,"I cough a lot when I smell perfume, what is wrong with my lungs?"
train_sample_4524.wav,I cut my hand a couple of days ago and although I didn't think I needed it stitches it hasn't closed up.
train_sample_4525.wav,The nerves were so damaged during the operation on my ankle that I cannot stand being touched on the scar.
train_sample_4526.wav,I feel dizzy after doing a muscular effort.
train_sample_4527.wav,I read a book for along time and when I finished reading I feel head ache
train_sample_4528.wav,When I was young I had an injury from sports in my knee.
train_sample_4529.wav,I was kicked in the head playing soccer last night.
train_sample_4530.wav,chronic disease of hair follicles and sebaceous glands.
train_sample_4531.wav,"I may have overdone it with the weightlifting, because I am afraid I may have torn a muscle on my back."
train_sample_4532.wav,When I sneeze very hard I feel ear ache
train_sample_4533.wav,"Sometimes when it is cold outside, my face hurts, especially around the pimples that are ready to pop."
train_sample_4534.wav,When I do hard exercises I feel great pain in my muscles.
train_sample_4535.wav,I get chills and aches all over.
train_sample_4536.wav,My grandson cut his foot on a seashell in the ocean and now the foot is turning gray and is puffy.
train_sample_4537.wav,i feel cold
train_sample_4538.wav,"My mind feels very sad, as if it hurts.  The way I feel in my head is awful and when I think about my break-up, I cry with sadness."
train_sample_4539.wav,I can't work good I have a pain in my knee
train_sample_4540.wav,I feel pain in my neck after waking up
train_sample_4541.wav,I have a scab on the back of my hand that just won't go away.
train_sample_4542.wav,I have a cut on my foot that became infected from using the showers at the gym.
train_sample_4543.wav,I feel a burning sensation in my shoulder muscle.
train_sample_4544.wav,I do not know why I feel cold
train_sample_4545.wav,I often get a sharp pain in my chest and I can't tell what I'm doing that might be triggering it.
train_sample_4546.wav,There is a sharp pain in my bicep. I have tried to apply pain relief cream but it does not help.
train_sample_4547.wav,I feel a burning sensation in my shoulder muscle.
train_sample_4548.wav,My foot had been aching since last Tuesday.
train_sample_4549.wav,My acne gets worse when it is hot
train_sample_4550.wav,I have a headache every time I eat ice cream
train_sample_4551.wav,When i eat i feel my stomach hurts
train_sample_4552.wav,My back hurts so much I can't bend down to tie my shoelaces.
train_sample_4553.wav,My face break out badly every month around my cycle.
train_sample_4554.wav,My lungs feel heavy like they are filled with mucus
train_sample_4555.wav,My foot had been aching since last Tuesday.
train_sample_4556.wav,My back is hurting so much.
train_sample_4557.wav,I'm feeling nauseous
train_sample_4558.wav,"Sometimes when it is cold outside, my face hurts, especially around the pimples that are ready to pop."
train_sample_4559.wav,I get clusters of pimples on my face that never go away.
train_sample_4560.wav,my ankle is hurting me
train_sample_4561.wav,I feel really sad all the time.
train_sample_4562.wav,I get breakouts on my chest with red patches that get more intense when i get hot.
train_sample_4563.wav,There's swelling in my neck and it hurts.
train_sample_4564.wav,i have a very bad cough
train_sample_4565.wav,I have a cut that has become red and oozes puss.
train_sample_4566.wav,I have a headache almost every day
train_sample_4567.wav,I feel pain inside I do not know what it is
train_sample_4568.wav,I usually have a bad cough when I get flu.
train_sample_4569.wav,My hair is falling when I am combing it.
train_sample_4570.wav,I suffered a deep wound in my hand and I can not stop the bleeding
train_sample_4571.wav,i can't ride my car at night because i have blurry vision.
train_sample_4572.wav,My joints ache whenever it is cold
train_sample_4573.wav,This long scar on my left buttock is from falling off my mountain bike.
train_sample_4574.wav,I have an internal pain I cannot describe
train_sample_4575.wav,I'm having a hard time hearing.
train_sample_4576.wav,I get big patches of irritated pimples on my back and they hurt.
train_sample_4577.wav,Sometimes I cough because I'm a smoker
train_sample_4578.wav,Chronic bowel Pain
train_sample_4579.wav,I have a break in the skin between my thumb and index finger and it will not close.
train_sample_4580.wav,I suffered a deep wound in my hand and I can not stop the bleeding
train_sample_4581.wav,I cannot breathe because of this dull ache below my left shoulder.
